"date","A","B","C","E","F","H","I","J","L","M","N","O","P","Q","R","U","W","X","Z","ZA"
2002-11-15,351.5,297.133333333333,3126.43333333333,100.9,10416.6666666667,6493,482.033333333333,1427.43333333333,1457.4,116.733333333333,255.1,82.9333333333333,1984.16666666667,3211.2,2436.46666666667,1712.73333333333,4003.66666666667,NA,1231.23333333333,37.4
2002-12-15,393.548387096774,402.709677419355,3169.35483870968,161.516129032258,10794.5161290323,6362.58064516129,783.806451612903,1576.77419354839,2264.25806451613,358.451612903226,306.290322580645,93.6451612903226,1590.74193548387,2416.96774193548,2188.54838709677,1965.8064516129,3406.45161290323,NA,1834.58064516129,71.5806451612903
2003-01-15,586.161290322581,1813.70967741935,5364.83870967742,347.935483870968,20677.4193548387,13782.9032258065,1138.06451612903,3977.74193548387,3785.48387096774,636.258064516129,1411.16129032258,416.483870967742,4320,6887.74193548387,5325.48387096774,3511.61290322581,7477.09677419355,NA,3066.45161290323,197.161290322581
2003-02-15,784,2620.21428571429,3267.85714285714,354.321428571429,15453.5714285714,11145.3571428571,340.392857142857,4412.14285714286,1116.03571428571,631.785714285714,1915.57142857143,341.571428571429,2681.07142857143,4293.92857142857,4136.78571428571,1696.92857142857,5533.21428571429,NA,1447.75,151.785714285714
2003-03-15,1191.48387096774,2314.61290322581,4910.32258064516,307.774193548387,18351.2903225806,14724.1935483871,972.096774193548,4525.16129032258,3266.54838709677,731.322580645161,1628.22580645161,449.516129032258,4180.64516129032,6454.1935483871,5585.8064516129,3438.25806451613,5799.03225806452,NA,2710.96774193548,230.677419354839
2003-04-15,998.966666666667,1799,4182.33333333333,356.333333333333,17123.3333333333,10442,391.133333333333,3940.33333333333,1252.1,414.066666666667,1156.56666666667,302.266666666667,2772.33333333333,4232.66666666667,3871,1972,5616.66666666667,NA,1405,153.733333333333
2003-05-15,407.903225806452,1163.87096774194,3371.29032258065,104.903225806452,14774.1935483871,9340.32258064516,374.290322580645,2711.93548387097,504.516129032258,233.870967741935,793.806451612903,288.612903225806,2685.48387096774,5030.32258064516,3240,1414.1935483871,5971.93548387097,NA,1318,71.3548387096774
2003-06-15,333.066666666667,583.533333333333,3531.66666666667,47.7333333333333,18693.3333333333,7615.33333333333,528.166666666667,3494.33333333333,319.333333333333,133.033333333333,411.566666666667,150.5,1938.33333333333,4579.66666666667,2361.66666666667,840.233333333333,7159,NA,1949.66666666667,35.9
2003-07-15,202.58064516129,252.58064516129,2365.48387096774,28.9032258064516,11785.8064516129,2856.12903225806,256,2298.70967741935,237.612903225806,90.3870967741936,242.741935483871,46.3548387096774,730.967741935484,1381.1935483871,1054.48387096774,380.129032258065,5307.09677419355,NA,1080.77419354839,21.5172413793103
2003-08-15,127.612903225806,232.193548387097,1443.87096774194,19.1785714285714,8680.64516129032,1387.74193548387,106.806451612903,1710,200.354838709677,66.4838709677419,249.483870967742,27.0645161290323,391.806451612903,535.483870967742,619.774193548387,206.967741935484,3879.67741935484,NA,538.806451612903,13.9130434782609
2003-09-15,167.666666666667,242.533333333333,1186.16666666667,17.92,7744.33333333333,1876.33333333333,66,1495,179.433333333333,54.1,233.3,36.2666666666667,622.733333333333,651.1,896.633333333333,267.166666666667,3630.33333333333,NA,381.266666666667,16.1111111111111
2003-10-15,507.483870967742,728.935483870968,7593.32258064516,257.516129032258,27966.4516129032,11413.2258064516,822.258064516129,2290.64516129032,3497.38709677419,177.322580645161,557.483870967742,216.709677419355,3007.58064516129,6370.87096774194,3926.09677419355,3879.83870967742,11791.935483871,NA,3372.41935483871,96.5666666666667
2003-11-15,806.366666666667,1582.3,5828.66666666667,651.133333333333,22433.3333333333,15135,570.1,2368,2728.13333333333,404.466666666667,1305.16666666667,420.366666666667,3927.43333333333,6998.33333333333,5422.33333333333,4045.33333333333,8526,NA,2431,169.466666666667
2003-12-15,993.225806451613,1604.54838709677,4336.12903225806,303.193548387097,16151.6129032258,10205.8064516129,561.612903225806,3534.83870967742,2236.45161290323,582.225806451613,1066.93548387097,213.967741935484,2407.74193548387,3391.29032258065,3639.67741935484,2692.25806451613,5922.58064516129,NA,2089.35483870968,178.677419354839
2004-01-15,821.935483870968,2053.70967741935,5019.35483870968,432,18861.2903225806,12324.8387096774,612.774193548387,4791.93548387097,2399.77419354839,670.41935483871,1381.45161290323,287.548387096774,3500.77419354839,4225.48387096774,5245.8064516129,3408.06451612903,8197.09677419355,NA,1996.90322580645,295.096774193548
2004-02-15,923.862068965517,1785.1724137931,3501.03448275862,367.758620689655,16106.8965517241,8953.44827586207,394.48275862069,2846.55172413793,1678.27586206897,539.344827586207,1066.48275862069,186.655172413793,2053.79310344828,2487.24137931034,3164.48275862069,2023.44827586207,8341.37931034483,NA,1410.37931034483,193.827586206897
2004-03-15,692.064516129032,1493.87096774194,4001.29032258065,364.032258064516,12761.2903225806,8727.41935483871,359.483870967742,2610.96774193548,1135.51612903226,355.483870967742,1096.83870967742,271.225806451613,2456.77419354839,3897.41935483871,3066.12903225806,2127.41935483871,4715.48387096774,NA,1172.16129032258,110.612903225806
2004-04-15,436.7,1122.23333333333,3368.33333333333,132.333333333333,13910,8768.66666666667,381.233333333333,2368.66666666667,727.433333333333,234.733333333333,890.966666666667,324.2,2445.33333333333,4541,2769.66666666667,1582,4963.66666666667,NA,1218.63333333333,65.3
2004-05-15,365.677419354839,1143.93548387097,4040,104.064516129032,14577.4193548387,11500.6451612903,465.387096774194,3843.54838709677,455.225806451613,173.064516129032,935.290322580645,340.645161290323,3370.96774193548,6390.64516129032,3856.12903225806,1669.35483870968,5107.41935483871,NA,1616.77419354839,61.6451612903226
2004-06-15,313,1107,3957,123.233333333333,19276.6666666667,9857.33333333333,395.433333333333,4076.66666666667,378.766666666667,172.466666666667,847.233333333333,256.6,2790.33333333333,4941.66666666667,3196,1443.4,7355.33333333333,NA,1528.33333333333,48.8666666666667
2004-07-15,170,384.935483870968,2283.87096774194,38.0967741935484,13193.5483870968,3292.58064516129,180.58064516129,2412.25806451613,247.096774193548,89.741935483871,300.903225806452,62.9677419354839,894.161290322581,1430.41935483871,1237.93548387097,466.774193548387,5502.25806451613,NA,842.41935483871,19.5555555555556
2004-08-15,224.838709677419,334.935483870968,2832.90322580645,84.3870967741936,11477.4193548387,4062.58064516129,132.129032258065,2768.70967741935,273.677419354839,104.354838709677,258.516129032258,106.451612903226,1527.96774193548,1553.06451612903,1860.77419354839,958.193548387097,4841.93548387097,NA,643.258064516129,39.3666666666667
2004-09-15,458.566666666667,904.433333333333,4099,127.5,17360,7579.33333333333,127.833333333333,2530,448.833333333333,151.033333333333,750.6,212.1,2360.83333333333,3536.66666666667,2925.33333333333,2121.8,5828,NA,651.633333333333,48.9
2004-10-15,483.032258064516,861.677419354839,3047.09677419355,208.129032258065,11949.6774193548,6958.06451612903,278.935483870968,2384.51612903226,761,199.967741935484,686.129032258065,143.741935483871,1937.96774193548,2590.32258064516,2403.54838709677,1628.74193548387,5200.64516129032,3282.25806451613,660.193548387097,70.9677419354839
2004-11-15,609.433333333333,1205.43333333333,7484.66666666667,695.433333333333,21756.6666666667,13291.6666666667,378.8,2800.66666666667,1060,222.1,916.466666666667,273.066666666667,3500.66666666667,6422.33333333333,4525.66666666667,3351.66666666667,8513.33333333333,9699,1389.9,109.6
2004-12-15,1060.25806451613,1810.25806451613,6444.51612903226,499.258064516129,23509.6774193548,15647.4193548387,659.258064516129,3527.74193548387,2620.61290322581,427.258064516129,1268.8064516129,360.387096774194,4033.22580645161,6633.22580645161,6429.35483870968,3600,7671.93548387097,7438.38709677419,2203.38709677419,200.354838709677
2005-01-15,882.741935483871,2010.83870967742,6903.22580645161,449.193548387097,23787.0967741935,14145.1612903226,679.935483870968,4144.51612903226,2204.29032258065,451.516129032258,1420.06451612903,356.322580645161,3789.32258064516,7477.41935483871,5845.8064516129,2947.16129032258,9424.51612903226,7308.70967741936,2020.35483870968,166.774193548387
2005-02-15,469.392857142857,772.714285714286,3134.64285714286,212.857142857143,13176.0714285714,5607.14285714286,223.142857142857,2035,665.178571428571,195.607142857143,491.892857142857,115.392857142857,1320.42857142857,2132.5,2012.14285714286,1248.64285714286,6577.85714285714,2364.28571428571,946.107142857143,80.2857142857143
2005-03-15,373.516129032258,496.161290322581,2939.03225806452,167.064516129032,9369.67741935484,5601.61290322581,323.258064516129,1990.32258064516,1139.32258064516,336,275.064516129032,129.032258064516,1635.77419354839,2095.8064516129,2305.8064516129,1719.41935483871,3887.41935483871,2800,913.096774193548,88.4193548387097
2005-04-15,421.533333333333,1260,5227,360.1,15220,9616.33333333333,498.733333333333,3228.33333333333,1597.63333333333,542.166666666667,831.766666666667,285.166666666667,2851.66666666667,3817.33333333333,3792.33333333333,2478.66666666667,4214,5182.14285714286,1503.93333333333,129.6
2005-05-15,398.451612903226,998.258064516129,3409.67741935484,100.548387096774,14225.8064516129,7624.83870967742,650.903225806452,3822.58064516129,967.677419354839,338.483870967742,651.032258064516,176.548387096774,2370,3387.09677419355,2942.25806451613,1345.16129032258,4343.22580645161,NA,1746.77419354839,99.3548387096774
2005-06-15,306.8,746.5,2476,69.7333333333333,11718.6666666667,5828.66666666667,270.433333333333,2838.66666666667,417.833333333333,180.966666666667,516.1,122.3,1912.33333333333,2063.33333333333,2421.33333333333,1087.66666666667,3545.66666666667,NA,946.533333333333,54.1666666666667
2005-07-15,245.161290322581,434.935483870968,2630.96774193548,65.6774193548387,10233.8709677419,3566.77419354839,146.41935483871,2290.96774193548,311.193548387097,127.935483870968,314.225806451613,79.1290322580645,1131.45161290323,1275.32258064516,1491.96774193548,715.709677419355,3365.48387096774,NA,608.451612903226,37.3548387096774
2005-08-15,143.387096774194,294.483870967742,1523.54838709677,39.0967741935484,7936.12903225806,1678.06451612903,78.0322580645161,1681.61290322581,221.870967741935,81.4838709677419,287.161290322581,39.1935483870968,480.032258064516,536.645161290323,698,250.41935483871,2621.93548387097,NA,395.354838709677,19.8064516129032
2005-09-15,213.366666666667,388.7,1256.73333333333,38.3,7218.66666666667,2222,58.2666666666667,1279.7,195.333333333333,60.9666666666667,420.666666666667,50.3333333333333,960.333333333333,870,1081.33333333333,294.6,3490.66666666667,NA,322.2,24.8333333333333
2005-10-15,430.741935483871,855.354838709677,3580,148.290322580645,11982.5806451613,5903.87096774194,169.903225806452,1870.64516129032,503.387096774194,103.709677419355,740.741935483871,143.193548387097,2032.58064516129,2478.70967741935,2440.64516129032,1347.90322580645,4765.8064516129,NA,488.387096774194,36.3548387096774
2005-11-15,990.766666666667,1736.66666666667,4605.33333333333,440.1,17900,11787.6666666667,341.633333333333,3569,1224.1,462.333333333333,1305.73333333333,307.7,3166,4626.66666666667,4230.33333333333,2763.33333333333,7576,NA,982.4,139.466666666667
2005-12-15,655.161290322581,1690.32258064516,4733.22580645161,271.903225806452,17198.3870967742,10328.3870967742,1060.74193548387,4055.16129032258,4072,696.838709677419,1134.29032258065,245.451612903226,2934.58064516129,4641.61290322581,4110.96774193548,2584.61290322581,6445.48387096774,NA,2258.67741935484,181.483870967742
2006-01-15,2385.48387096774,4461.29032258064,8628.06451612903,768.483870967742,28629.0322580645,19958.064516129,1151.03225806452,7822.25806451613,7040,1686.90322580645,2719.67741935484,514.677419354839,5465.16129032258,7145.16129032258,8434.83870967742,5591.93548387097,8671.61290322581,NA,3741.61290322581,536.709677419355
2006-02-15,1230.46428571429,2075.71428571429,4313.21428571429,418.642857142857,19453.5714285714,10073.5714285714,494.035714285714,3672.5,2280,834.107142857143,1164.07142857143,230.535714285714,2462.14285714286,3063.21428571429,3753.57142857143,2212.78571428571,8103.57142857143,NA,1758.60714285714,189.892857142857
2006-03-15,640.322580645161,1101.22580645161,2336.12903225806,181.225806451613,12756.4516129032,5486.45161290323,389.741935483871,1973.87096774194,1214.54838709677,490.483870967742,649.225806451613,115.548387096774,1352.25806451613,1738.70967741935,2075.48387096774,1362.25806451613,7129.67741935484,NA,938.806451612903,110
2006-04-15,473.466666666667,1728.66666666667,3413.33333333333,199.4,11001,8465,393.6,2563,1045.7,417.666666666667,1346.6,310.1,2468,3704,3267,2155.33333333333,4145.33333333333,NA,982.6,100.3
2006-05-15,707.709677419355,1337.58064516129,5193.22580645161,126.903225806452,19277.4193548387,12930.9677419355,739.870967741935,4307.74193548387,698.870967741935,195.322580645161,1089.54838709677,500.064516129032,3808.70967741935,7505.48387096774,4367.09677419355,2262.90322580645,5960,NA,2244.51612903226,93.2258064516129
2006-06-15,617.5,1061.73333333333,5296.33333333333,99.8,22516.6666666667,12753.3333333333,751.033333333333,4682.33333333333,572.966666666667,191.8,713.8,323.666666666667,3390,6884.66666666667,3836,1677.73333333333,6840.66666666667,NA,2392,99.6
2006-07-15,239.677419354839,398.451612903226,2946.77419354839,46.8709677419355,14587.4193548387,3991.61290322581,369.096774193548,2579.35483870968,287.41935483871,114.161290322581,290.903225806452,73.741935483871,1022.67741935484,2036.77419354839,1354.51612903226,641.741935483871,5959.03225806452,NA,1271.09677419355,33.5483870967742
2006-08-15,140.806451612903,259.354838709677,1392.58064516129,28.0322580645161,7902.58064516129,1661.93548387097,130.322580645161,1595.8064516129,213.709677419355,83.6129032258064,235.806451612903,34.6451612903226,450.709677419355,666.903225806452,700.161290322581,283.548387096774,2930,NA,533.612903225806,22.5483870967742
2006-09-15,179.366666666667,281.033333333333,1092.73333333333,28.2666666666667,5912.33333333333,1935.33333333333,76.6,1218.23333333333,186.4,58.4666666666667,256.666666666667,31.3,565.533333333333,603.733333333333,850.966666666667,297.4,3357.66666666667,NA,364.4,28.0333333333333
2006-10-15,354.58064516129,307.870967741935,911.225806451613,30.6774193548387,4542.58064516129,2757.41935483871,53.0967741935484,1405.48387096774,167.258064516129,82.8064516129032,255.935483870968,37.8064516129032,832.161290322581,723.096774193548,1189.38709677419,409.806451612903,2271.29032258065,NA,309.161290322581,35.3225806451613
2006-11-15,2176.26666666667,4306.1,8217.8,479.6,37801.3333333333,25529.6666666667,986.9,8271.33333333333,5175.3,1153.4,2939.93333333333,692.866666666667,7200.2,12223.9,10362.3333333333,4762.06666666667,13337.3333333333,NA,3207.8,378.433333333333
2006-12-15,1115.70967741935,2200.64516129032,5097.41935483871,411.806451612903,15811.2903225806,11059.3548387097,674.225806451613,5216.12903225806,3447.35483870968,1183.03225806452,1282.38709677419,237.870967741935,2746.45161290323,2884.83870967742,4228.06451612903,3278.38709677419,5892.25806451613,NA,2519.03225806452,251.258064516129
2007-01-15,1307.09677419355,2548.70967741935,5535.8064516129,598,19409.6774193548,12858.3870967742,487.483870967742,4804.51612903226,2830.61290322581,1008.61290322581,1541.29032258065,290.064516129032,3130.64516129032,4643.22580645161,5041.61290322581,3292.25806451613,8179.67741935484,NA,2338.38709677419,272.064516129032
2007-02-15,868.107142857143,2066.07142857143,4137.14285714286,330.464285714286,16517.8571428571,10046.7857142857,358.392857142857,4268.92857142857,1307.57142857143,534.571428571429,1478.39285714286,320.071428571429,2721.42857142857,4042.5,4093.92857142857,2571.42857142857,8217.85714285714,NA,1425.75,149.321428571429
2007-03-15,1667.09677419355,3262.58064516129,8641.93548387097,515.322580645161,29938.7096774194,20321.6129032258,545.806451612903,6990,2798.61290322581,811.483870967742,2188.03225806452,558.677419354839,5454.51612903226,9095.8064516129,8080.32258064516,4488.06451612903,10002.9032258065,NA,2421.90322580645,283.354838709677
2007-04-15,963.933333333333,1515.33333333333,4617,187.266666666667,18316.6666666667,10845.3333333333,340.733333333333,3268.33333333333,938.333333333333,408.5,932.8,317.866666666667,2636.66666666667,4558,3949.33333333333,2048.66666666667,7513.33333333333,NA,1485.66666666667,123.1
2007-05-15,410.096774193548,1115.77419354839,4544.83870967742,102.290322580645,17903.2258064516,11113.8709677419,470.516129032258,2885.48387096774,689,249.516129032258,876.225806451613,346.838709677419,2940.64516129032,6285.8064516129,3892.90322580645,1647.41935483871,6514.83870967742,NA,1848.06451612903,62.7096774193548
2007-06-15,338.066666666667,758.933333333333,4788,61.0333333333333,25813.3333333333,10671.3333333333,486.533333333333,3551.33333333333,430.633333333333,165.266666666667,640.533333333333,263.366666666667,2827.66666666667,6160.33333333333,3617,1236.2,10006,NA,2179.33333333333,43.0333333333333
2007-07-15,260.032258064516,390.064516129032,3948.06451612903,43.1612903225806,22964.5161290323,4977.41935483871,410.032258064516,3082.58064516129,558.935483870968,136.387096774194,338.225806451613,80.7741935483871,1174.87096774194,2703.54838709677,1678.70967741935,793.096774193548,9503.22580645161,NA,1716.77419354839,27.1290322580645
2007-08-15,149.709677419355,289.612903225806,1488.70967741935,33.0322580645161,9151.61290322581,2364.51612903226,136.870967741935,1799.67741935484,302.806451612903,103.645161290323,283,37.4516129032258,582.903225806452,697.870967741935,861.838709677419,348.387096774194,3427.41935483871,NA,727.870967741935,18.9285714285714
2007-09-15,182.066666666667,430.733333333333,973,30.1,6238.66666666667,1737.66666666667,82.9,1315.23333333333,223.666666666667,83.8666666666667,399.1,28.2,472.966666666667,393.533333333333,719.6,292.2,3270,NA,465,23.7333333333333
2007-10-15,430.451612903226,992.096774193548,4589.03225806452,147.741935483871,15880.6451612903,8663.54838709677,293.806451612903,2000.64516129032,1154.41935483871,194.032258064516,797.612903225806,164.516129032258,2764.83870967742,3559.03225806452,3592.25806451613,2365.38709677419,5848.38709677419,NA,965,64.9677419354839
2007-11-15,428.833333333333,810.7,3185.33333333333,160.6,13726.3333333333,7157.66666666667,278.1,1857.33333333333,1288.13333333333,247.266666666667,641.8,163.966666666667,1770.46666666667,3178.33333333333,2545,1711.76666666667,5144,NA,1010.6,59.5666666666667
2007-12-15,909.225806451613,1612.1935483871,4625.48387096774,335.129032258065,19832.2580645161,14476.4516129032,708.096774193548,3407.09677419355,3235.1935483871,1001.70967741935,1055.41935483871,261.225806451613,3215.32258064516,5542.90322580645,5253.54838709677,2877.29032258065,6085.8064516129,NA,2871.12903225806,238.064516129032
2008-01-15,601.402889784946,1178.48521505376,3090.88037634409,400.448855989233,14246.1088709677,7475.57575757576,332.660282258065,2344.59005376344,1734.00940860215,677.962029569892,700.8065,135.059523809524,1636.68682795699,1877.33870967742,3080.70564516129,1933.43865546218,6480.07056451613,2688.60763771544,1145.84711021505,174.179435483871
2008-02-15,899.305316091954,1725.88429752066,2659.69468390805,468.114224137931,13488.0495689655,8059.95686556434,167.264727011494,2838.91484010061,913.019396551724,598.313218390805,1104.4138,192.002264492754,2081.06038820992,2338.96117900791,3592.84841954023,1888.73517786561,6217.60822510823,2152.03677000721,685.135775862069,191.158045977011
2008-03-15,892.485531628533,1581.8068640646,3009.69044414536,351.061574697174,13369.0074024226,7648.3569023569,230.346567967699,3013.75841184388,908.938067990576,515.482166890983,1056.8387,218.403095558546,2106.68236877524,2859.16218034993,3310.82436069987,2219.32705248991,5882.20013477089,2603.55111712932,805.413189771198,161.215679676985
2008-04-15,516.344109195402,1430.65381944444,2415.76400974591,282.140972222222,9184.61805555555,7145.50038197097,206.013546370267,2704.40277777778,755.183397012852,419.930555555556,978.3,201.318402777778,1993.04513888889,2543.33333333333,3016.19047619048,1726.75591098748,4360.21239554318,2336.05975395431,634.054223149114,158.432638888889
2008-05-15,1369.78797043011,3526.87163978495,7615.35462184874,269.206386554622,27745.2889784946,20460.8602150538,701.501008064516,4906.33578431373,930.731920618903,334.431451612903,2927.7419,434.883928571429,6547.73185483871,10495.4301075269,7725.11088709677,3866.60954301075,7077.64963012777,7630.35158891143,2849.67025210084,102.362103174603
2008-06-15,1345.64722222222,2205.1875,6808.50694444444,214.734700973574,25915.3125,18458.4027777778,531.614583333333,6136.81857638889,728.332638888889,252.374305555556,1759.6667,673.66667,5347.875,8768.70486111111,6345.88194444444,2597.80902777778,6182.44791666667,7843.40574632095,2600.09027777778,96.0541666666667
2008-07-15,494.45060483871,850.83501344086,4537.26599326599,57.4868598382749,26208.1317204301,10912.0160213618,329.990255376344,4686.22632575758,505.098454301075,123.150201612903,735.5161,113.75625,2699.25403225806,5491.30040322581,3127.80168067227,1245.97576573544,8831.32392473118,4771.79661016949,1763.10383064516,34.315188172043
2008-08-15,284.626008064516,335.03125,3418.01075268817,83.743537414966,14005.182063385,5314.14634146341,141.14314516129,2902.04861111111,427.771841397849,111.263888888889,300.8065,83.5389784946236,1263.44321236559,2108.16196236559,1639.77564102564,770.220766129032,5061.4314516129,3825.69209993248,841.93243697479,30.1111111111111
2008-09-15,235.9340048628,388.965625,1425.47152777778,58.6444055944056,8586.55902777778,3120.71527777778,85.630787037037,1300.53720238095,311.486956521739,96.5439814814815,352.3333,59.9364583333333,747.130208333333,1010.98993055556,1055.77997914494,385.990972222222,4054.60041695622,1575.8552115133,442.174973858487,24.0895833333333
2008-10-15,379.125714285714,590.887768817204,1624.07930107527,61.164194200944,8430.86137281292,4147.84946236559,182.307852675469,1187.53125,717.155913978495,101.580882352941,NA,56.6827956989247,993.306787634409,1648.48660714286,1350.85397039031,1012.3064516129,4211.9623655914,1890.63927248232,599.973913043478,34.801747311828
2008-11-15,1155.17267683773,2729.82732316227,5449.99653139091,426.595457771469,19435.6850502948,19165.4160887656,639.677531206657,6382.73227383863,1936.30046224961,373.785714285714,NA,436.520110957004,5550.29750346741,8653.99354144241,8229.42441054092,3507.53918169209,5845.42649098474,5427.42956521739,2226.28155339806,191.533818938606
2008-12-15,741.167900403768,1440.31182795699,3132.97453703704,282.755974419387,9048.46332046332,9449.09274193548,139.115255376344,2791.60069444444,672.399394347241,246.171034946237,NA,212.3203125,2246.84475806452,3437.62896825397,3426.30040322581,1292.23651960784,4530.30241935484,2255.45454545455,743.215725806452,139.630040322581
2009-01-15,2268.06760847629,4841.76364942529,7831.46841397849,1368.72849462366,19444.1781512605,21076.0416666667,446.234206989247,8216.74731182796,1667.94438425424,1140.45665322581,NA,651.757392473118,6405.53091397849,7411.1956887841,9742.36522911051,5304.29771505376,5383.78024193548,6443.92447741065,1948.07963709677,375.644153225806
2009-02-15,533.271577380952,1017.82552083333,2281.91220238095,241.796875,9631.37276785714,4737.63392857143,158.455729166667,2106.68526785714,795.801711309524,273.040550595238,NA,117.704241071429,1248.27418154762,1827.0275297619,1843.34698436337,1959.15922619048,4572.91666666667,2418.39774859287,718.271205357143,81.3147321428571
2009-03-15,540.983512786003,1071.41890982503,2618.98619063658,341.261103633917,8276.51438848921,6136.10363391655,273.760094212651,2350.0134589502,1069.69246298789,452.129542395693,NA,118.315612382234,1613.84488559892,2030.9093971034,2446.10699865411,2504.06796769852,3775.00336473755,2285.28483184626,811.498990578735,162.353633916555
2009-04-15,962.107291666667,2442.88194444444,3426.53472222222,371.311458333333,14519.4340277778,11893.3472222222,220.567013888889,3636.87152777778,1125.63888888889,472.848263888889,NA,344.13125,3244.88194444444,4296.30555555556,4698.58680555556,3098.17361111111,4732.69791666667,2976.33193863319,943.592361111111,218.382638888889
2009-05-15,1063.17809139785,2620.72244623656,5579.84206989247,285.335016835017,19507.2605042017,16303.0329522529,463.135080645161,4946.88172043011,1286.25457627119,401.874327956989,NA,628.419018817204,5188.37029569892,8423.82392473118,6340.43682795699,2260.36626344086,5294.11626344086,6166.63740715733,1684.60719086022,106.846438172043
2009-06-15,537.051041666667,1297.37430555556,4317.58428919013,71.3611111111111,22672.9513888889,12503.7777777778,351.408333333333,4726.04861111111,503.961458333333,156.337152777778,NA,600.361458333333,3467.02083333333,7129.34722222222,3936.91319444444,1063.44409722222,8047.02430555556,4747.27748691099,1818.68958333333,48.5368055555556
2009-07-15,232.820564516129,413.000336360579,2164.02553763441,35.8439286915574,12832.6982526882,4232.00940860215,119.502352150538,2542.6814516129,320.932795698925,102.328513786147,NA,62.2372685185185,1101.51780913978,2305.09586276488,1694.82936507937,419.308803763441,5850.93077956989,2249.6694772344,776.353949579832,25.9761424731183
2009-08-15,145.698620921628,266.560819892473,1390.58944077805,26.0539505743126,7914.45228494624,2119.09274193548,60.1858198924731,1837.72177419355,166.52251344086,88.2977430555556,NA,34.6530448717949,524.821572580645,827.246639784946,746.321908602151,299.21001344086,3558.68128161889,1594.01824940858,438.354166666667,21.2567204301075
2009-09-15,180.071552622438,313.272916666667,1380.14027777778,24.8288194444444,7093.04030576789,2336.52083333333,70.9298611111111,1466.84334838486,223.595138888889,91.1715277777778,NA,29.2234636871508,612.204513888889,989.642135058633,846.822222222222,329.252430555556,3258.99652777778,1541.53172099544,422.764930555556,25.7700869565217
2009-10-15,360.754032258065,649.738911290323,4031.20262096774,151.447244623656,12353.3176470588,7800.05376344086,359.684811827957,2025.61908311591,536.000744047619,125.781586021505,NA,122.886424731183,2660.07056451613,3980.1310483871,3126.35147849462,2596.17036290323,4911.2063172043,3940.68149646107,979.903897849462,69.2751436781609
2009-11-15,1010.36719833564,1751.25625,9203.52635228849,642.824202496533,33236.1775927853,17061.2968099861,1115.40152565881,3935.84674597621,2096.08086053412,754.443134535368,NA,359.367545076283,4710.82524271845,7171.06102635229,6766.08523290387,5821.45977808599,10368.5748959778,8496.45441892832,3894.14701803051,228.148891966759
2009-12-15,602.913189771198,1126.46404569892,4211.24327956989,253.149529569892,14432.2412634409,8640.4435483871,492.783602150538,2603.03427419355,1370.05689102564,451.252717391304,NA,177.186491935484,2227.6377688172,3340.65524193548,3095.33266129032,2023.02845821326,6279.03897849462,3865.68779501011,1893.94489247312,122.050067204301
2010-01-15,931.566532258065,1923.43245967742,6643.79831932773,387.206653225806,19587.1875,12651.5120967742,1357.69733796296,3959.83870967742,2292.35677083333,749.704637096774,NA,288.121639784946,3541.42809139785,4727.3622311828,4975.97913862719,2750.21068548387,6395.16728624535,6340.53752535497,3711.2247983871,216.640573318633
2010-02-15,466.04650297619,1108.94754464286,3125.26785714286,179.907738095238,10439.9962797619,4997.25782414307,463.415064102564,2047.00520833333,1569.37003968254,432.727306547619,NA,144.031994047619,1419.77083333333,1880.09307520477,2029.66145833333,1333.48883928571,4609.18526785714,2981.23277467412,1379.43787202381,103.199701937407
2010-03-15,517.14468371467,827.027254374159,2896.66554508748,192.566621803499,9575.14748201439,6412.8465679677,NA,1632.67496635262,1428.43525179856,449.771794008751,NA,162.410040431267,1817.13660834455,2513.9333781965,2611.62853297443,1417.63290713324,3854.46314372265,2225.88375254929,1013.60127860027,124.952893674293
2010-04-15,519.329628343175,1001.62673611111,3364.00487125957,222.804166666667,11566.6759388039,9342.69444444445,615.375,2386.74305555556,1605.953125,550.829723674384,NA,265.020833333333,2714.36111111111,3771.48662730115,3674.59187217784,1807.12847222222,4404.08347826087,2694.3341575415,1349.26284722222,166.476041666667
2010-05-15,733.689516129032,1736.17708333333,4252.85954301075,337.583109017497,15470.060483871,12550.6653225806,554.758119079838,4093.96841397849,1049.27990591398,377.770833333333,NA,403.177083333333,4094.84858681023,5616.17271505376,5094.25202156334,1746.03158602151,5042.25806451613,3569.85801217039,1651.1032974428,158.664314516129
2010-06-15,1164.34236111111,2076.08472222222,5595.46370267454,288.907638888889,21942.3611111111,15088.8541666667,728.201041666667,6248.32986111111,938.722916666667,468.172222222222,NA,NA,4708.78819444444,7387.66075773375,5830.46244784423,1668.99965277778,6913.57664233577,4817.43384401114,2337.02430555556,197.527961097603
2010-07-15,277.849126344086,657.399193548387,2962.87298387097,57.7671370967742,18680.3427419355,5656.20192307692,576.957547169811,3191.81451612903,471.159946236559,196.612231182796,NA,60.8726851851852,1553.84729229734,3126.875,1876.1577110956,499.948252688172,7914.65947403911,2624.42861987114,1893.94153225806,66.4821908602151
2010-08-15,191.145497311828,335.157258064516,1622.79267473118,33.9926075268817,11139.6034946237,NA,244.90625,1868.10084033613,287.817876344086,123.241935483871,NA,42.8227975790182,631.089717741935,1023.25142857143,750.78465679677,274.92568930733,3894.59341397849,1489.29952670723,871.532258064516,34.0981182795699
